tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan,Rider age,Trip length (minutes),Route name
432,9/16/2013 19:22:43,9/16/2013 19:29:55,509,9 Ave & W 22 St,40.7454973,-74.00197139,442,W 27 St & 7 Ave,40.746647,-73.993915,18447,Subscriber,1951,male,,68,7.2,9 Ave & W 22 St to W 27 St & 7 Ave
1186,12/30/2015 13:02:38,12/30/2015 13:22:25,280,E 10 St & 5 Ave,40.73331967,-73.99510132,254,W 11 St & 6 Ave,40.73532427,-73.99800419,22598,Subscriber,1945,female,,74,19.7666666666667,E 10 St & 5 Ave to W 11 St & 6 Ave
799,9/2/2017 16:27:37,9/2/2017 16:40:57,335,Washington Pl & Broadway,40.72903917,-73.99404649,540,Lexington Ave & E 29 St,40.7431155537649,-73.9821535348892,28833,Subscriber,1997,male,,22,13.3166666666667,Washington Pl & Broadway to Lexington Ave & E 29 St
238,11/15/2017 6:57:09,11/15/2017 7:01:08,146,Hudson St & Reade St,40.71625008,-74.0091059,387,Centre St & Chambers St,40.71273266,-74.0046073,21338,Subscriber,1998,female,,21,3.96666666666667,Hudson St & Reade St to Centre St & Chambers St
668,11/7/2013 15:12:07,11/7/2013 15:23:15,529,W 42 St & 8 Ave,40.7575699,-73.99098507,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19888,Subscriber,1949,male,,70,11.1333333333333,W 42 St & 8 Ave to W 56 St & 6 Ave
593,8/25/2013 13:47:24,8/25/2013 13:57:17,470,W 20 St & 8 Ave,40.74345335,-74.00004031,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17859,Subscriber,1939,male,,80,9.88333333333333,W 20 St & 8 Ave to MacDougal St & Washington Sq
414,5/29/2018 16:33:26,5/29/2018 16:40:21,3158,W 63 St & Broadway,40.77163851,-73.98261428,3167,Amsterdam Ave & W 73 St,40.7796680900731,-73.9809304475784,19198,Subscriber,1952,male,,67,6.9,W 63 St & Broadway to Amsterdam Ave & W 73 St
1643,2/7/2014 20:24:02,2/7/2014 20:51:25,519,Pershing Square N,40.75188406,-73.97770164,147,Greenwich St & Warren St,40.71542197,-74.01121978,18718,Subscriber,1947,male,,72,27.3833333333333,Pershing Square N to Greenwich St & Warren St
474,10/6/2017 12:17:06,10/6/2017 12:25:00,470,W 20 St & 8 Ave,40.74345335,-74.00004031,496,E 16 St & 5 Ave,40.73726186,-73.99238967,14823,Subscriber,1996,male,,23,7.9,W 20 St & 8 Ave to E 16 St & 5 Ave
2277,9/11/2014 5:46:58,9/11/2014 6:24:55,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18116,Subscriber,1946,male,,73,37.95,E 20 St & FDR Drive to E 20 St & FDR Drive
614,5/10/2018 8:02:57,5/10/2018 8:13:12,291,Madison St & Montgomery St,40.713126,-73.984844,3489,Gold St & Frankfort St,40.7106999463139,-74.003541469574,31363,Subscriber,1943,female,,76,10.2333333333333,Madison St & Montgomery St to Gold St & Frankfort St
1122,8/16/2017 7:40:27,8/16/2017 7:59:10,3260,Mercer St & Bleecker St,40.7270636334831,-73.9966213703155,518,E 39 St & 2 Ave,40.74780373,-73.9734419,27590,Subscriber,1947,male,,72,18.7,Mercer St & Bleecker St to E 39 St & 2 Ave
838,11/3/2014 14:25:11,11/3/2014 14:39:09,457,Broadway & W 58 St,40.76695317,-73.98169333,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,20228,Subscriber,1936,male,,83,13.9666666666667,Broadway & W 58 St to E 43 St & Vanderbilt Ave
318,9/22/2017 6:44:27,9/22/2017 6:49:45,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,458,11 Ave & W 27 St,40.751396,-74.005226,15929,Subscriber,1997,male,,22,5.3,8 Ave & W 31 St to 11 Ave & W 27 St
849,3/31/2018 14:11:48,3/31/2018 14:25:58,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3292,5 Ave & E 93 St,40.7857851,-73.957481,32436,Customer,1996,male,,23,14.15,5 Ave & E 73 St to 5 Ave & E 93 St
504,10/30/2017 14:42:18,10/30/2017 14:50:42,3233,E 48 St & 5 Ave,40.7572456791173,-73.978059142828,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17682,Subscriber,1948,male,,71,8.4,E 48 St & 5 Ave to E 51 St & 1 Ave
1231,11/21/2013 12:05:55,11/21/2013 12:26:26,442,W 27 St & 7 Ave,40.746647,-73.993915,2004,6 Ave & Broome St,40.724399,-74.004704,17293,Subscriber,1949,male,,70,20.5166666666667,W 27 St & 7 Ave to 6 Ave & Broome St
337,6/22/2017 10:03:45,6/22/2017 10:09:22,3297,6 St & 7 Ave,40.6686627,-73.97988067,3416,7 Ave & Park Pl,40.6776147,-73.97324283,18221,Subscriber,1999,male,,20,5.61666666666667,6 St & 7 Ave to 7 Ave & Park Pl
496,5/4/2016 5:52:47,5/4/2016 6:01:04,477,W 41 St & 8 Ave,40.75640548,-73.9900262,469,Broadway & W 53 St,40.76344058,-73.98268129,18731,Subscriber,1941,male,,78,8.26666666666667,W 41 St & 8 Ave to Broadway & W 53 St
818,9/9/2014 20:00:46,9/9/2014 20:14:24,307,Canal St & Rutgers St,40.71427487,-73.98990025,307,Canal St & Rutgers St,40.71427487,-73.98990025,18020,Subscriber,1950,male,,69,13.6333333333333,Canal St & Rutgers St to Canal St & Rutgers St
696,9/29/2016 18:17:16,9/29/2016 18:28:52,247,Perry St & Bleecker St,40.73535398,-74.00483091,494,W 26 St & 8 Ave,40.74734825,-73.99723551,26450,Subscriber,1952,male,,67,11.6,Perry St & Bleecker St to W 26 St & 8 Ave
1078,12/9/2017 9:55:27,12/9/2017 10:13:25,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,33235,Subscriber,1950,male,,69,17.9666666666667,Lawrence St & Willoughby St to Carlton Ave & Flushing Ave
133,12/11/2017 16:54:19,12/11/2017 16:56:33,164,E 47 St & 2 Ave,40.75323098,-73.97032517,440,E 45 St & 3 Ave,40.75255434,-73.97282625,32092,Subscriber,1951,male,,68,2.21666666666667,E 47 St & 2 Ave to E 45 St & 3 Ave
600,10/6/2017 15:01:01,10/6/2017 15:11:02,3158,W 63 St & Broadway,40.77163851,-73.98261428,3134,3 Ave & E 62 St,40.76312584,-73.96526895,31116,Subscriber,1950,female,,69,10,W 63 St & Broadway to 3 Ave & E 62 St
389,12/20/2013 6:26:51,12/20/2013 6:33:20,391,Clark St & Henry St,40.69760127,-73.99344559,278,Concord St & Bridge St,40.69766564,-73.98476437,16500,Subscriber,1951,female,,68,6.48333333333333,Clark St & Henry St to Concord St & Bridge St
543,6/22/2015 19:15:00,6/22/2015 19:24:00,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,478,11 Ave & W 41 St,40.76030096,-73.99884222,20797,Subscriber,1997,male,,22,9.05,E 43 St & Vanderbilt Ave to 11 Ave & W 41 St
397,6/30/2017 17:30:50,6/30/2017 17:37:28,3462,E 44 St & 2 Ave,40.7511838746328,-73.9713871479034,3235,E 41 St & Madison Ave,40.752165280622,-73.9799219369888,15207,Subscriber,1996,female,,23,6.61666666666667,E 44 St & 2 Ave to E 41 St & Madison Ave
1708,7/5/2016 14:13:35,7/5/2016 14:42:03,263,Elizabeth St & Hester St,40.7175908180598,-73.9962244033814,509,9 Ave & W 22 St,40.7454973,-74.00197139,25746,Subscriber,1996,male,,23,28.4666666666667,Elizabeth St & Hester St to 9 Ave & W 22 St
768,4/8/2017 12:35:47,4/8/2017 12:48:36,276,Duane St & Greenwich St,40.71748752,-74.0104554,257,Lispenard St & Broadway,40.71939226,-74.00247214,26519,Subscriber,1948,female,,71,12.8,Duane St & Greenwich St to Lispenard St & Broadway
1030,9/25/2015 22:52:11,9/25/2015 23:09:21,439,E 4 St & 2 Ave,40.7262807,-73.98978041,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,14587,Subscriber,1950,male,,69,17.1666666666667,E 4 St & 2 Ave to Washington Pl & 6 Ave
1200,12/19/2015 17:15:53,12/19/2015 17:35:54,249,Harrison St & Hudson St,40.71870987,-74.0090009,249,Harrison St & Hudson St,40.71870987,-74.0090009,19182,Subscriber,1947,male,,72,20,Harrison St & Hudson St to Harrison St & Hudson St
385,11/2/2017 13:48:15,11/2/2017 13:54:40,3242,Schermerhorn St & Court St,40.6910292567797,-73.991833627224,3455,Schermerhorn St & 3 Ave,40.6868082050343,-73.9803618192673,26626,Subscriber,1952,female,,67,6.41666666666667,Schermerhorn St & Court St to Schermerhorn St & 3 Ave
450,12/5/2014 9:58:18,12/5/2014 10:05:48,519,Pershing Square North,40.751873,-73.977706,465,Broadway & W 41 St,40.75513557,-73.98658032,21470,Subscriber,1950,male,,69,7.5,Pershing Square North to Broadway & W 41 St
1001,11/4/2015 0:32:50,11/4/2015 0:49:32,309,Murray St & West St,40.7149787,-74.013012,462,W 22 St & 10 Ave,40.74691959,-74.00451887,20182,Subscriber,1952,male,,67,16.6833333333333,Murray St & West St to W 22 St & 10 Ave
526,10/5/2017 20:44:47,10/5/2017 20:53:33,408,Market St & Cherry St,40.71076228,-73.99400398,2009,Catherine St & Monroe St,40.71117444,-73.99682619,27850,Subscriber,1998,male,,21,8.76666666666667,Market St & Cherry St to Catherine St & Monroe St
1276,4/24/2016 11:19:59,4/24/2016 11:41:15,427,Bus Slip & State St,40.701907,-74.013942,342,Columbia St & Rivington St,40.71739973,-73.98016555,15543,Subscriber,1942,male,,77,21.2666666666667,Bus Slip & State St to Columbia St & Rivington St
371,7/20/2016 15:55:03,7/20/2016 16:01:14,501,FDR Drive & E 35 St,40.744219,-73.97121214,472,E 32 St & Park Ave,40.7457121,-73.98194829,18622,Subscriber,1950,male,,69,6.18333333333333,FDR Drive & E 35 St to E 32 St & Park Ave
241,7/11/2017 18:44:19,7/11/2017 18:48:21,315,South St & Gouverneur Ln,40.70355377,-74.00670227,195,Liberty St & Broadway,40.70905623,-74.01043382,15180,Subscriber,1949,male,,70,4.01666666666667,South St & Gouverneur Ln to Liberty St & Broadway
2049,6/20/2016 8:22:39,6/20/2016 8:56:48,406,Hicks St & Montague St,40.69512845,-73.99595065,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17145,Subscriber,1998,female,,21,34.15,Hicks St & Montague St to E 31 St & 3 Ave
552,6/2/2016 8:17:23,6/2/2016 8:26:35,152,Warren St & Church St,40.71473993,-74.00910627,128,MacDougal St & Prince St,40.72710258,-74.00297088,15170,Subscriber,1948,male,,71,9.2,Warren St & Church St to MacDougal St & Prince St
722,4/23/2018 11:40:48,4/23/2018 11:52:51,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,401,Allen St & Rivington St,40.72019576,-73.98997825,33164,Subscriber,1998,male,,21,12.0333333333333,Lexington Ave & E 24 St to Allen St & Rivington St
114,5/24/2018 15:11:34,5/24/2018 15:13:29,3260,Mercer St & Bleecker St,40.7270636334831,-73.9966213703155,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,24952,Subscriber,1996,male,,23,1.9,Mercer St & Bleecker St to LaGuardia Pl & W 3 St
1811,9/14/2017 12:18:03,9/14/2017 12:48:14,238,Bank St & Washington St,40.7361967,-74.00859207,238,Bank St & Washington St,40.7361967,-74.00859207,24933,Subscriber,1937,male,,82,30.1833333333333,Bank St & Washington St to Bank St & Washington St
1895,5/13/2014 17:37:55,5/13/2014 18:09:30,225,W 14 St & The High Line,40.74195138,-74.00803013,405,Washington St & Gansevoort St,40.739323,-74.008119,15677,Subscriber,1945,female,,74,31.5833333333333,W 14 St & The High Line to Washington St & Gansevoort St
499,8/31/2017 10:17:42,8/31/2017 10:26:02,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,401,Allen St & Rivington St,40.72019576,-73.98997825,28791,Subscriber,1996,female,,23,8.31666666666667,LaGuardia Pl & W 3 St to Allen St & Rivington St
562,9/12/2016 14:42:17,9/12/2016 14:51:40,229,Great Jones St,40.72743423,-73.99379025,147,Greenwich St & Warren St,40.71542197,-74.01121978,25353,Subscriber,1949,male,,70,9.36666666666667,Great Jones St to Greenwich St & Warren St
422,4/16/2018 16:22:37,4/16/2018 16:29:39,418,Front St & Gold St,40.70224,-73.982578,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,25821,Subscriber,1943,male,,76,7.03333333333333,Front St & Gold St to Cadman Plaza E & Red Cross Pl
560,5/12/2017 16:42:14,5/12/2017 16:51:35,355,Bayard St & Baxter St,40.71602118,-73.99974372,432,E 7 St & Avenue A,40.72621788,-73.98379855,27034,Subscriber,1997,male,,22,9.33333333333333,Bayard St & Baxter St to E 7 St & Avenue A
1595,8/14/2015 21:48:08,8/14/2015 22:14:44,453,W 22 St & 8 Ave,40.74475148,-73.99915362,79,Franklin St & W Broadway,40.71911552,-74.00666661,17021,Subscriber,1951,male,,68,26.5833333333333,W 22 St & 8 Ave to Franklin St & W Broadway
349,5/29/2014 16:40:34,5/29/2014 16:46:23,505,6 Ave & W 33 St,40.74901271,-73.98848395,444,Broadway & W 24 St,40.7423543,-73.98915076,18109,Subscriber,1952,male,,67,5.81666666666667,6 Ave & W 33 St to Broadway & W 24 St
478,6/25/2016 9:33:53,6/25/2016 9:41:52,3156,E 72 St & York Ave,40.76663814,-73.95348296,3142,1 Ave & E 62 St,40.7612274,-73.96094022,18087,Subscriber,1952,male,,67,7.96666666666667,E 72 St & York Ave to 1 Ave & E 62 St
508,6/15/2017 7:27:17,6/15/2017 7:35:46,530,11 Ave & W 59 St,40.771522,-73.990541,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,26419,Subscriber,1951,male,,68,8.46666666666667,11 Ave & W 59 St to Grand Army Plaza & Central Park S
478,8/7/2013 20:14:47,8/7/2013 20:22:45,507,E 25 St & 2 Ave,40.73912601,-73.97973776,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19090,Subscriber,1950,male,,69,7.96666666666667,E 25 St & 2 Ave to E 16 St & 5 Ave
750,5/4/2014 9:19:31,5/4/2014 9:32:01,350,Clinton St & Grand St,40.71559509,-73.9870295,330,Reade St & Broadway,40.71450451,-74.00562789,21186,Subscriber,1947,male,,72,12.5,Clinton St & Grand St to Reade St & Broadway
769,2/10/2015 21:16:00,2/10/2015 21:29:00,442,W 27 St & 7 Ave,40.746647,-73.993915,348,W Broadway & Spring St,40.72490985,-74.00154702,19013,Subscriber,1949,male,,70,12.8166666666667,W 27 St & 7 Ave to W Broadway & Spring St
460,12/14/2017 23:19:29,12/14/2017 23:27:10,3641,Broadway & W 25 St,40.7428687731211,-73.9891862869263,325,E 19 St & 3 Ave,40.73624527,-73.98473765,30228,Subscriber,1950,male,,69,7.66666666666667,Broadway & W 25 St to E 19 St & 3 Ave
77,6/20/2016 19:05:56,6/20/2016 19:07:13,310,State St & Smith St,40.68926942,-73.98912867,310,State St & Smith St,40.68926942,-73.98912867,19423,Subscriber,1997,male,,22,1.28333333333333,State St & Smith St to State St & Smith St
314,6/14/2017 22:31:32,6/14/2017 22:36:47,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3355,E 66 St & Madison Ave,40.7680088930595,-73.9684528112412,18857,Subscriber,1999,male,,20,5.23333333333333,E 75 St & 3 Ave to E 66 St & Madison Ave
271,8/19/2015 17:13:56,8/19/2015 17:18:27,238,Bank St & Washington St,40.7361967,-74.00859207,347,Greenwich St & W Houston St,40.728846,-74.008591,22338,Subscriber,1950,male,,69,4.51666666666667,Bank St & Washington St to Greenwich St & W Houston St
771,8/6/2015 15:52:20,8/6/2015 16:05:12,466,W 25 St & 6 Ave,40.74395411,-73.99144871,527,E 33 St & 2 Ave,40.744023,-73.976056,21497,Subscriber,1948,male,,71,12.85,W 25 St & 6 Ave to E 33 St & 2 Ave
303,12/9/2013 10:34:19,12/9/2013 10:39:22,426,West St & Chambers St,40.71754834,-74.01322069,146,Hudson St & Reade St,40.71625008,-74.0091059,18931,Subscriber,1945,male,,74,5.05,West St & Chambers St to Hudson St & Reade St
96,2/3/2016 7:41:47,2/3/2016 7:43:23,504,1 Ave & E 15 St,40.73221853,-73.98165557,2003,1 Ave & E 18 St,40.7338121919663,-73.9805442094803,18191,Subscriber,1996,male,,23,1.6,1 Ave & E 15 St to 1 Ave & E 18 St
1008,4/27/2016 10:02:31,4/27/2016 10:19:19,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3002,South End Ave & Liberty St,40.711512,-74.015756,17686,Subscriber,1949,male,,70,16.8,Carmine St & 6 Ave to South End Ave & Liberty St
420,10/12/2017 19:08:24,10/12/2017 19:15:24,3260,Mercer St & Bleecker St,40.7270636334831,-73.9966213703155,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20821,Subscriber,1996,male,,23,7,Mercer St & Bleecker St to St Marks Pl & 1 Ave
931,10/25/2017 22:17:25,10/25/2017 22:32:56,403,E 2 St & 2 Ave,40.72502876,-73.99069656,317,E 6 St & Avenue B,40.72453734,-73.98185424,25969,Subscriber,1998,male,,21,15.5166666666667,E 2 St & 2 Ave to E 6 St & Avenue B
987,6/15/2017 23:46:24,6/16/2017 0:02:51,540,Lexington Ave & E 29 St,40.7431155537649,-73.9821535348892,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15178,Subscriber,1997,male,,22,16.45,Lexington Ave & E 29 St to E 11 St & 1 Ave
325,11/21/2017 16:41:20,11/21/2017 16:46:46,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3016,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,25644,Subscriber,1945,male,,74,5.41666666666667,Metropolitan Ave & Bedford Ave to Kent Ave & N 7 St
262,7/21/2017 15:19:52,7/21/2017 15:24:14,415,Pearl St & Hanover Square,40.7047177,-74.00926027,195,Liberty St & Broadway,40.70905623,-74.01043382,29942,Subscriber,1998,male,,21,4.36666666666667,Pearl St & Hanover Square to Liberty St & Broadway
943,3/23/2018 16:31:32,3/23/2018 16:47:16,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,302,Avenue D & E 3 St,40.72082834,-73.97793172,32706,Subscriber,1998,male,,21,15.7166666666667,Lexington Ave & E 24 St to Avenue D & E 3 St
1567,11/10/2017 2:02:52,11/10/2017 2:28:59,127,Barrow St & Hudson St,40.73172428,-74.00674436,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,25019,Subscriber,1998,male,,21,26.1166666666667,Barrow St & Hudson St to Sullivan St & Washington Sq
779,4/3/2017 12:51:42,4/3/2017 13:04:41,307,Canal St & Rutgers St,40.71427487,-73.98990025,311,Norfolk St & Broome St,40.7172274,-73.98802084,29334,Subscriber,1949,female,,70,12.9833333333333,Canal St & Rutgers St to Norfolk St & Broome St
391,1/22/2018 9:24:03,1/22/2018 9:30:35,257,Lispenard St & Broadway,40.71939226,-74.00247214,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17904,Subscriber,1997,male,,22,6.51666666666667,Lispenard St & Broadway to LaGuardia Pl & W 3 St
1930,6/4/2015 2:20:00,6/4/2015 2:52:00,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,335,Washington Pl & Broadway,40.72903917,-73.99404649,18917,Subscriber,1996,male,,23,32.1666666666667,Fulton St & Clermont Ave to Washington Pl & Broadway
825,8/3/2016 10:12:07,8/3/2016 10:25:53,168,W 18 St & 6 Ave,40.73971301,-73.99456405,484,W 44 St & 5 Ave,40.75500254,-73.98014437,26140,Subscriber,1949,male,,70,13.75,W 18 St & 6 Ave to W 44 St & 5 Ave
827,6/7/2017 17:50:57,6/7/2017 18:04:44,3368,5 Ave & 3 St,40.6728155,-73.98352355,3315,Henry St & Degraw St,40.6847514,-73.99917254,19408,Subscriber,1949,male,,70,13.7833333333333,5 Ave & 3 St to Henry St & Degraw St
349,10/2/2014 18:22:12,10/2/2014 18:28:01,345,W 13 St & 6 Ave,40.73649403,-73.99704374,466,W 25 St & 6 Ave,40.74395411,-73.99144871,14585,Subscriber,1951,male,,68,5.81666666666667,W 13 St & 6 Ave to W 25 St & 6 Ave
1319,7/10/2017 18:47:03,7/10/2017 19:09:02,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3173,Riverside Blvd & W 67 St,40.777507027548,-73.9888858795166,16907,Subscriber,1999,female,,20,21.9833333333333,W 33 St & 7 Ave to Riverside Blvd & W 67 St
822,4/12/2018 12:12:39,4/12/2018 12:26:22,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3284,E 88 St & Park Ave,40.78141070019,-73.9559590816498,31516,Subscriber,1947,male,,72,13.7,E 59 St & Madison Ave to E 88 St & Park Ave
445,12/31/2015 17:17:23,12/31/2015 17:24:48,483,E 12 St & 3 Ave,40.73223272,-73.98889957,433,E 13 St & Avenue A,40.72955361,-73.98057249,19567,Subscriber,1949,male,,70,7.41666666666667,E 12 St & 3 Ave to E 13 St & Avenue A
609,7/24/2015 8:01:59,7/24/2015 8:12:08,497,E 17 St & Broadway,40.73704984,-73.99009296,512,W 29 St & 9 Ave,40.7500727,-73.99839279,22919,Subscriber,1950,male,,69,10.15,E 17 St & Broadway to W 29 St & 9 Ave
459,8/20/2014 18:53:21,8/20/2014 19:01:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18594,Subscriber,1952,male,,67,7.65,W 33 St & 7 Ave to Lexington Ave & E 24 St
413,11/1/2014 11:39:55,11/1/2014 11:46:48,377,6 Ave & Canal St,40.72243797,-74.00566443,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20506,Subscriber,1942,male,,77,6.88333333333333,6 Ave & Canal St to LaGuardia Pl & W 3 St
214,11/5/2015 13:27:11,11/5/2015 13:30:46,3158,W 63 St & Broadway,40.77163851,-73.98261428,457,Broadway & W 58 St,40.76695317,-73.98169333,17396,Subscriber,1942,male,,77,3.56666666666667,W 63 St & Broadway to Broadway & W 58 St
978,10/7/2015 14:25:20,10/7/2015 14:41:38,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3156,E 72 St & York Ave,40.76663814,-73.95348296,23133,Subscriber,1997,male,,22,16.3,W 84 St & Columbus Ave to E 72 St & York Ave
657,9/19/2017 19:19:51,9/19/2017 19:30:49,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,504,1 Ave & E 16 St,40.73221853,-73.98165557,17271,Subscriber,1997,female,,22,10.95,Sullivan St & Washington Sq to 1 Ave & E 16 St
277,7/21/2017 13:46:08,7/21/2017 13:50:45,483,E 12 St & 3 Ave,40.73223272,-73.98889957,335,Washington Pl & Broadway,40.72903917,-73.99404649,28136,Subscriber,2000,female,,19,4.61666666666667,E 12 St & 3 Ave to Washington Pl & Broadway
953,12/9/2017 5:28:13,12/9/2017 5:44:06,128,MacDougal St & Prince St,40.72710258,-74.00297088,533,Broadway & W 38 St,40.75299641,-73.98721619,20591,Subscriber,1948,male,,71,15.8833333333333,MacDougal St & Prince St to Broadway & W 38 St
876,2/19/2015 9:00:00,2/19/2015 9:15:00,2010,Grand St & Greene St,40.72165481,-74.00234737,401,Allen St & Rivington St,40.72019576,-73.98997825,15374,Subscriber,1948,male,,71,14.6,Grand St & Greene St to Allen St & Rivington St
690,11/19/2017 8:01:43,11/19/2017 8:13:14,3151,E 81 St & York Ave,40.7728384,-73.94989233,3378,E 76 St & Park Ave,40.773763,-73.96222088,32098,Subscriber,1947,male,,72,11.5,E 81 St & York Ave to E 76 St & Park Ave
1573,7/21/2014 20:44:51,7/21/2014 21:11:04,355,Bayard St & Baxter St,40.71602118,-73.99974372,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16996,Subscriber,1950,male,,69,26.2166666666667,Bayard St & Baxter St to W 22 St & 10 Ave
610,8/11/2017 16:06:22,8/11/2017 16:16:32,3435,Grand St & Elizabeth St,40.718822,-73.99596,3427,Lafayette St & Jersey St,40.7243052725033,-73.9960098266602,16391,Customer,1999,male,,20,10.1666666666667,Grand St & Elizabeth St to Lafayette St & Jersey St
1019,6/19/2015 9:01:00,6/19/2015 9:18:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,454,E 51 St & 1 Ave,40.75455731,-73.96592976,18192,Subscriber,1952,male,,67,16.9833333333333,11 Ave & W 41 St to E 51 St & 1 Ave
381,11/18/2013 6:59:33,11/18/2013 7:05:54,469,Broadway & W 53 St,40.76344058,-73.98268129,137,E 56 St & Madison Ave,40.761628,-73.972924,17526,Subscriber,1951,male,,68,6.35,Broadway & W 53 St to E 56 St & Madison Ave
549,8/6/2015 15:25:20,8/6/2015 15:34:29,546,E 30 St & Park Ave S,40.74444921,-73.98303529,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15566,Subscriber,1997,female,,22,9.15,E 30 St & Park Ave S to W 26 St & 8 Ave
726,4/20/2018 16:22:49,4/20/2018 16:34:56,540,Lexington Ave & E 29 St,40.7431155537649,-73.9821535348892,448,W 37 St & 10 Ave,40.75660359,-73.9979009,27999,Subscriber,1999,male,,20,12.1,Lexington Ave & E 29 St to W 37 St & 10 Ave
1987,5/17/2017 13:28:59,5/17/2017 14:02:06,466,W 25 St & 6 Ave,40.74395411,-73.99144871,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,21243,Subscriber,1944,male,,75,33.1166666666667,W 25 St & 6 Ave to Riverside Dr & W 82 St
271,3/21/2016 15:37:22,3/21/2016 15:41:54,463,9 Ave & W 16 St,40.74206539,-74.00443172,247,Perry St & Bleecker St,40.73535398,-74.00483091,22404,Subscriber,1941,male,,78,4.51666666666667,9 Ave & W 16 St to Perry St & Bleecker St
588,12/6/2017 22:19:30,12/6/2017 22:29:18,490,8 Ave & W 33 St,40.751551,-73.993934,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,30510,Subscriber,1998,female,,21,9.8,8 Ave & W 33 St to Lexington Ave & E 24 St
743,10/19/2015 11:00:21,10/19/2015 11:12:44,379,W 31 St & 7 Ave,40.749156,-73.9916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,23362,Subscriber,1996,male,,23,12.3833333333333,W 31 St & 7 Ave to Lexington Ave & E 24 St
684,6/19/2014 22:43:33,6/19/2014 22:54:57,410,Suffolk St & Stanton St,40.72066442,-73.98517977,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,15831,Subscriber,1997,male,,22,11.4,Suffolk St & Stanton St to Bialystoker Pl & Delancey St
248,6/28/2017 22:56:17,6/28/2017 23:00:26,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3166,Riverside Dr & W 72 St,40.7805779901033,-73.9856243133545,27122,Subscriber,1998,male,,21,4.13333333333333,Riverside Dr & W 82 St to Riverside Dr & W 72 St
1365,6/18/2015 10:21:00,6/18/2015 10:44:00,434,9 Ave & W 18 St,40.74317449,-74.00366443,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15335,Subscriber,1951,male,,68,22.75,9 Ave & W 18 St to Central Park S & 6 Ave
343,10/26/2017 15:50:16,10/26/2017 15:55:59,2008,Little West St & 1 Pl,40.70569254,-74.01677685,415,Pearl St & Hanover Square,40.7047177,-74.00926027,18850,Subscriber,1999,male,,20,5.71666666666667,Little West St & 1 Pl to Pearl St & Hanover Square
695,5/18/2016 13:59:11,5/18/2016 14:10:46,494,W 26 St & 8 Ave,40.74734825,-73.99723551,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15155,Subscriber,1946,male,,73,11.5833333333333,W 26 St & 8 Ave to E 12 St & 3 Ave
